year,country,happiness_score,gdp_per_capita,social_support,health,freedom,trust,generosity,region
2021,Nigeria,5.073999882,0.783756256,1.215770483,0.05691573,0.394952565,0.026121566,0.230947196,Sub-Saharan Africa
2021,Tajikistan,5.040999889,0.524713635,1.271463275,0.529235125,0.471566707,0.146377146,0.248997644,Central and Eastern Europe
2021,Bhutan,5.011000156,0.885416389,1.340126514,0.495879292,0.501537681,0.17338039,0.474054545,Southern Asia
2021,Kyrgyzstan,5.004000187,0.596220076,1.394238591,0.553457797,0.454943389,0.039439179,0.428580374,Central and Eastern Europe
2021,Nepal,4.961999893,0.479820192,1.179283261,0.504130781,0.440305948,0.072975546,0.394096166,Southern Asia
2021,Mongolia,4.954999924,1.027235866,1.493011236,0.557783484,0.394143969,0.032902289,0.33846423,Eastern Asia
2021,South Africa,4.828999996,1.054698706,1.384788632,0.18708007,0.479246736,0.072509497,0.13936238,Sub-Saharan Africa
2021,Tunisia,4.804999828,1.007265806,0.86835146,0.613212049,0.28968069,0.086723149,0.049693357,Middle East and Northern Africa
2021,Palestinian Territories,4.775000095,0.716249228,1.155647159,0.565666974,0.254711062,0.089282602,0.114173174,Middle East and Northern Africa
2021,Egypt,4.735000134,0.989701807,0.997471392,0.520187259,0.282110155,0.114381365,0.128631443,Middle East and Northern Africa
2021,Bulgaria,4.714000225,1.161459088,1.434379458,0.70821768,0.289231718,0.011051531,0.113177694,Central and Eastern Europe
2021,Sierra Leone,4.709000111,0.368420929,0.984136045,0.005564754,0.318697691,0.071095176,0.293040901,Sub-Saharan Africa
2021,Cameroon,4.695000172,0.564305365,0.946018219,0.132892117,0.430388749,0.051306631,0.236298457,Sub-Saharan Africa
2021,Iran,4.691999912,1.156873107,0.711551249,0.639333189,0.249322608,0.048761073,0.387242913,Middle East and Northern Africa
2021,Albania,4.644000053,0.996192753,0.803685248,0.731159747,0.381498635,0.039864216,0.201312944,Central and Eastern Europe
2021,Bangladesh,4.607999802,0.586682975,0.735131741,0.533241034,0.478356659,0.123717859,0.172255352,Southern Asia
2021,Namibia,4.573999882,0.964434326,1.098470807,0.338611811,0.520303547,0.093146972,0.077133745,Sub-Saharan Africa
2021,Kenya,4.552999973,0.560479462,1.067950726,0.30998835,0.452763766,0.064641319,0.444860309,Sub-Saharan Africa
2021,Mozambique,4.550000191,0.23430565,0.870701015,0.106654435,0.480791092,0.179436386,0.322228104,Sub-Saharan Africa
2021,Myanmar,4.545000076,0.36711055,1.123235941,0.397522569,0.514492035,0.188816205,0.838075161,Southeastern Asia
2021,Senegal,4.534999847,0.479309022,1.179691911,0.409362853,0.377922267,0.115460448,0.183468893,Sub-Saharan Africa
2021,Zambia,4.513999939,0.636406779,1.003187299,0.257835895,0.461603492,0.07821355,0.249580145,Sub-Saharan Africa
2021,Iraq,4.497000217,1.102710485,0.978613198,0.50118047,0.288555533,0.107215755,0.199637264,Middle East and Northern Africa
2021,Gabon,4.465000153,1.198210239,1.155620217,0.356578588,0.312328577,0.076046787,0.043785378,Sub-Saharan Africa
2021,Ethiopia,4.4600000380000004,0.339233845,0.864669204,0.353409708,0.408842742,0.165455714,0.31265074,Sub-Saharan Africa
2021,Sri Lanka,4.440000057,1.009850144,1.259976387,0.625130832,0.561213255,0.073653966,0.490863562,Southern Asia
2021,Armenia,4.375999928,0.900596738,1.007483721,0.637524426,0.198303267,0.026674422,0.083488092,Central and Eastern Europe
2021,India,4.315000057,0.792221248,0.754372597,0.455427617,0.469987005,0.092226885,0.231538489,Southern Asia
2021,Mauritania,4.291999817,0.648457289,1.27203083,0.28534928,0.096098043,0.136957005,0.201870024,Sub-Saharan Africa
2021,Congo (Brazzaville),4.290999889,0.808964252,0.832044363,0.289957434,0.435025871,0.079618134,0.120852128,Sub-Saharan Africa
2021,Georgia,4.285999775,0.950612664,0.570614934,0.649546981,0.309410036,0.251666635,0.054008815,Central and Eastern Europe
2021,Congo (Kinshasa),4.28000021,0.092102349,1.229023457,0.191407025,0.235961348,0.060241356,0.246455833,Sub-Saharan Africa
2021,Mali,4.190000057,0.476180494,1.281473398,0.169365674,0.306613743,0.104970247,0.183354199,Sub-Saharan Africa
2021,Ivory Coast,4.179999828,0.603048921,0.90478003,0.04864217,0.447706193,0.130061775,0.20123747,Sub-Saharan Africa
2021,Cambodia,4.168000221,0.601765096,1.006238341,0.429783404,0.633375823,0.068105951,0.385922968,Southeastern Asia
2021,Sudan,4.138999939,0.659516692,1.21400857,0.290920824,0.014995855,0.08984752,0.182317451,Sub-Saharan Africa
2021,Ghana,4.1199998859999996,0.667224824,0.873664737,0.295637727,0.423026294,0.02533637,0.256923944,Sub-Saharan Africa
2021,Ukraine,4.096000195,0.894651949,1.394537568,0.575903952,0.122974776,0.023029471,0.270061463,Central and Eastern Europe
2021,Uganda,4.080999851,0.381430715,1.129827738,0.217632607,0.443185955,0.057069719,0.325766057,Sub-Saharan Africa
2021,Burkina Faso,4.032000065,0.350227714,1.043280005,0.215844259,0.324367851,0.120328106,0.250864685,Sub-Saharan Africa
2021,Niger,4.027999878,0.161925331,0.993025005,0.268505007,0.363658696,0.138572946,0.228673846,Sub-Saharan Africa
2021,Malawi,3.970000029,0.233442038,0.512568831,0.315089583,0.466914654,0.072711654,0.28717047,Sub-Saharan Africa
2021,Chad,3.936000109,0.438012987,0.953855872,0.041134715,0.162342027,0.053581882,0.21611385,Sub-Saharan Africa
2021,Zimbabwe,3.875,0.375846535,1.083095908,0.196763754,0.336384207,0.095375381,0.189143494,Sub-Saharan Africa
2021,Lesotho,3.808000088,0.521021247,1.190095186,0,0.390661299,0.11909464,0.157497272,Sub-Saharan Africa
2021,Angola,3.795000076,0.85842818,1.10441196,0.049868666,0,0.069720335,0.09792649,Sub-Saharan Africa
2021,Afghanistan,3.79399991,0.401477218,0.581543326,0.180746779,0.10617952,0.06115783,0.311870933,Southern Asia
2021,Botswana,3.766000032,1.122094154,1.221554995,0.341755509,0.505196333,0.098583199,0.099348448,Sub-Saharan Africa
2021,Benin,3.657000065,0.431085408,0.435299844,0.209930211,0.425962776,0.060929015,0.207948461,Sub-Saharan Africa
2021,Madagascar,3.644000053,0.305808693,0.913020372,0.375223309,0.189196765,0.067231975,0.20873253,Sub-Saharan Africa
2021,Haiti,3.602999926,0.368610263,0.640449822,0.27732113,0.030369857,0.09987215,0.489203781,Latin America and Caribbean
2021,Yemen,3.592999935,0.591683447,0.93538224699999994,0.310080916,0.249463722,0.056767423,0.104125209,Middle East and Northern Africa
2021,South Sudan,3.59100008,0.397248626,0.601323128,0.163486004,0.147062436,0.116793513,0.285670817,Sub-Saharan Africa
2021,Liberia,3.532999992,0.119041793,0.872117937,0.229918197,0.332881182,0.038948249,0.266549885,Sub-Saharan Africa
2021,Guinea,3.506999969,0.24454993,0.791244686,0.194129139,0.348587513,0.110937618,0.264815092,Sub-Saharan Africa
2021,Togo,3.494999886,0.305444717,0.43188253,0.247105569,0.380426139,0.095665015,0.196896151,Sub-Saharan Africa
2021,Rwanda,3.470999956,0.368745893,0.945707023,0.326424807,0.581843853,0.455220014,0.252756029,Sub-Saharan Africa
2021,Syria,3.461999893,0.777153134,0.396102607,0.500533342,0.081539445,0.151347131,0.493663728,Middle East and Northern Africa
2021,Tanzania,3.348999977,0.511135876,1.041989803,0.364509284,0.390017778,0.066035107,0.354256362,Sub-Saharan Africa
2021,Burundi,2.904999971,0.091622569,0.629793584,0.151610792,0.059900753,0.084147945,0.204435185,Sub-Saharan Africa
2021,Central African Republic,2.693000078,0,0,0.018772686,0.270842046,0.056565076,0.280876487,Sub-Saharan Africa
2022,Norway,7.537000179,1.616463184,1.53352356,0.796666503,0.635422587,0.315963835,0.362012237,Western Europe
2022,Denmark,7.521999836,1.482383013,1.551121593,0.792565525,0.626006722,0.400770068,0.355280489,Western Europe
2022,Iceland,7.504000187,1.48063302,1.610574007,0.833552122,0.627162635,0.153526559,0.475540221,Western Europe
2022,Switzerland,7.493999958,1.564979553,1.516911745,0.858131289,0.620070577,0.367007285,0.290549278,Western Europe
2022,Finland,7.468999863,1.443571925,1.540246725,0.80915767,0.617950857,0.382611543,0.245482773,Western Europe
2022,Netherlands,7.376999855,1.503944635,1.428939223,0.810696125,0.585384488,0.282661825,0.47048983,Western Europe
2022,Canada,7.315999985,1.479204416,1.481348991,0.834557652,0.611100912,0.287371516,0.435539722,North America
2022,New Zealand,7.31400013,1.405706048,1.548195124,0.816759706,0.61406213,0.382816702,0.500005126,Australia and New Zealand
2022,Sweden,7.28399992,1.494387269,1.478162169,0.830875158,0.612924099,0.384398729,0.385399252,Western Europe
2022,Australia,7.28399992,1.484414935,1.510041952,0.843886793,0.601607382,0.30118373,0.47769925,Australia and New Zealand
2022,Israel,7.212999821,1.375382423,1.376289964,0.838404,0.405988604,0.0852421,0.330082655,Middle East and Northern Africa
2022,Costa Rica,7.078999996,1.109706283,1.416403651,0.759509265,0.58013165,0.100106589,0.214613229,Latin America and Caribbean
2022,Austria,7.006000042,1.487097263,1.459944963,0.815328419,0.56776619,0.221060365,0.316472322,Western Europe
2022,United States,6.993000031,1.546259284,1.419920564,0.774286628,0.505740523,0.135638788,0.392578781,North America
2022,Ireland,6.977000237,1.535706639,1.5582311150000001,0.809782624,0.573110342,0.298388153,0.427858323,Western Europe
2022,Germany,6.951000214,1.487923384,1.472520351,0.798950732,0.562511384,0.276731938,0.33626917,Western Europe
2022,Belgium,6.890999794,1.463780761,1.462312698,0.818091869,0.539770722,0.251343131,0.231503338,Western Europe
2022,Luxembourg,6.862999916,1.741943598,1.4575836659999999,0.845089495,0.596627891,0.318834424,0.283180982,Western Europe
2022,United Kingdom,6.714000225,1.44163394,1.49646008,0.805335939,0.508190036,0.265428066,0.492774159,Western Europe
2022,Chile,6.65199995,1.25278461,1.284024954,0.819479704,0.376895279,0.082287982,0.326662421,Latin America and Caribbean
2022,United Arab Emirates,6.647999763,1.626343369,1.266410232,0.726798236,0.60834527,0.324489564,0.360941947,Middle East and Northern Africa
2022,Brazil,6.635000229,1.10735321,1.431306005,0.616552353,0.437453747,0.111092761,0.162349895,Latin America and Caribbean
2022,Czech Republic,6.609000206,1.352682352,1.433885217,0.754444003,0.490946174,0.036872927,0.088106759,Central and Eastern Europe
2022,Argentina,6.598999977,1.185295463,1.440451145,0.695137084,0.494519204,0.059739888,0.109457061,Latin America and Caribbean
2022,Mexico,6.578000069,1.153183818,1.21086216,0.709978998,0.412730008,0.132774115,0.120990433,Latin America and Caribbean
2022,Singapore,6.572000027,1.69227767,1.353814363,0.949492395,0.549840569,0.464307785,0.345965981,Southeastern Asia
2022,Malta,6.52699995,1.343279839,1.488411665,0.821944237,0.588767052,0.153066069,0.574730575,Western Europe
2022,Uruguay,6.453999996,1.217559695,1.412227869,0.719216824,0.579392254,0.178061873,0.175096929,Latin America and Caribbean
2022,Guatemala,6.453999996,0.872001946,1.255585194,0.54023999,0.531310618,0.077223279,0.283488393,Latin America and Caribbean
2022,Panama,6.452000141,1.233748436,1.373192549,0.706156135,0.550026834,0.070983924,0.210556939,Latin America and Caribbean
2022,France,6.441999912,1.430923462,1.387776852,0.844465852,0.470222116,0.172502428,0.129762307,Western Europe
2022,Thailand,6.423999786,1.127868772,1.425792456,0.647239029,0.580200732,0.031612735,0.57212311,Southeastern Asia
2022,Taiwan Province of China,6.421999931,1.433626533,1.384565353,0.793984234,0.361466587,0.063829236,0.258360475,NA
2022,Spain,6.402999878,1.384397864,1.532090902,0.8889606,0.40878123,0.070914097,0.190133572,Western Europe
2022,Qatar,6.375,1.870765686,1.27429688,0.710098088,0.604130983,0.439299256,0.33047387,Middle East and Northern Africa
2022,Colombia,6.356999874,1.070622325,1.402182937,0.595027924,0.477487415,0.046668742,0.149014473,Latin America and Caribbean
2022,Saudi Arabia,6.343999863,1.530623555,1.286677599,0.59014833,0.449750572,0.273432255,0.147616014,Middle East and Northern Africa
2022,Trinidad and Tobago,6.168000221,1.361355901,1.380228519,0.519983292,0.518630743,0.008964816,0.325296462,Latin America and Caribbean
2022,Kuwait,6.105000019,1.632952452,1.259698749,0.632105708,0.496337593,0.21515955,0.228289798,Middle East and Northern Africa
2022,Slovakia,6.09800005,1.325393558,1.505059242,0.712732911,0.295817465,0.024210852,0.136544481,Central and Eastern Europe
2022,Bahrain,6.086999893,1.488412261,1.323110461,0.653133035,0.536746919,0.25704217,0.172668487,Middle East and Northern Africa
2022,Malaysia,6.084000111,1.29121542,1.284646034,0.618784428,0.402264982,0.065600708,0.41660893,Southeastern Asia
2022,Nicaragua,6.071000099,0.737299204,1.28721571,0.653095961,0.447551847,0.130687982,0.301674217,Latin America and Caribbean
2022,Ecuador,6.007999897,1.0008203980000001,1.286168814,0.685636222,0.455198199,0.140134647,0.150112465,Latin America and Caribbean
2022,El Salvador,6.002999783,0.909784496,1.182125092,0.596018553,0.43245253,0.08998096,0.078257985,Latin America and Caribbean
2022,Poland,5.97300005,1.291787863,1.44571197,0.699475348,0.520342112,0.059307806,0.158465967,Central and Eastern Europe
2022,Uzbekistan,5.971000195,0.786441088,1.54896915,0.498272628,0.658248663,0.246528223,0.415983647,Central and Eastern Europe
2022,Italy,5.964000225,1.395066619,1.444923282,0.853144348,0.256450713,0.028028091,0.172789648,Western Europe
2022,Russia,5.962999821,1.281778097,1.469282389,0.547349334,0.373783112,0.032962881,0.052263822,Central and Eastern Europe
2022,Belize,5.955999851,0.907975316,1.081417799,0.450191766,0.547509372,0.096581072,0.240015641,Latin America and Caribbean
2022,Japan,5.920000076,1.416915178,1.436337829,0.913475871,0.505625546,0.163760737,0.120572768,Eastern Asia
2022,Lithuania,5.90199995,1.314582348,1.473516107,0.62894994,0.234231785,0.011865643,0.010164657,Central and Eastern Europe
2022,Algeria,5.872000217,1.091864467,1.146217465,0.617584646,0.233335808,0.14609611,0.069436647,Middle East and Northern Africa
2022,Latvia,5.849999905,1.260748625,1.404714942,0.638566971,0.325707912,0.073842727,0.153074786,Central and Eastern Europe
2022,South Korea,5.837999821,1.401678443,1.128274441,0.900214076,0.257921666,0.063282669,0.206674367,Eastern Asia
2022,Moldova,5.837999821,0.72887063,1.251825571,0.589465201,0.240729049,0.010091286,0.208779126,Central and Eastern Europe
2022,Romania,5.824999809,1.217683911,1.15009129,0.685158312,0.457003742,0.004387901,0.133519918,Central and Eastern Europe
2022,Bolivia,5.822999954,0.833756566,1.227619052,0.47363025,0.558732927,0.060477726,0.225560725,Latin America and Caribbean
2022,Turkmenistan,5.822000027,1.130776763,1.493149161,0.43772608,0.418271929,0.25927034,0.249924988,Central and Eastern Europe
2022,Kazakhstan,5.818999767,1.28455627,1.384369016,0.606041551,0.437454283,0.119282886,0.201964423,Central and Eastern Europe
2022,North Cyprus,5.809999943,1.346911311,1.186303377,0.834647238,0.471203625,0.155353352,0.266845703,Western Europe
2022,Slovenia,5.757999897,1.341205955,1.452518821,0.790828228,0.572575808,0.045128979,0.242649093,Central and Eastern Europe
2022,Peru,5.715000153,1.035225272,1.218770385,0.630166113,0.450002879,0.047049087,0.126819715,Latin America and Caribbean
2022,Mauritius,5.629000187,1.189395547,1.20956099,0.638007462,0.491247326,0.042181555,0.360933751,Sub-Saharan Africa
2022,Cyprus,5.620999813,1.355938077,1.131363273,0.844714701,0.355111539,0.041237976,0.271254301,Western Europe
2022,Estonia,5.611000061,1.32087934,1.4766711,0.695168316,0.47913143,0.183248922,0.098890811,Central and Eastern Europe
2022,Belarus,5.568999767,1.15655756,1.444945216,0.637714267,0.295400262,0.156313822,0.155137509,Central and Eastern Europe
2022,Libya,5.525000095,1.101803064,1.35756433,0.52016902,0.46573323,0.09261021,0.152073666,Middle East and Northern Africa
2022,Turkey,5.5,1.198274374,1.337753177,0.637605608,0.3007406,0.09967158,0.046693042,Middle East and Northern Africa
2022,Paraguay,5.493000031,0.932537317,1.50728488,0.579250693,0.473507792,0.091065913,0.224150658,Latin America and Caribbean
2022,"Hong Kong S.A.R., China",5.472000122,1.551674843,1.262790918,0.943062425,0.490968645,0.293933749,0.374465793,NA
2022,Philippines,5.429999828,0.857699215,1.253917575,0.468009055,0.585214674,0.099331893,0.193513423,Southeastern Asia
2022,Serbia,5.394999981,1.069317579,1.258189797,0.650784671,0.208715528,0.040903781,0.220125884,Central and Eastern Europe
2022,Jordan,5.335999966,0.991012394,1.239088893,0.604590058,0.418421149,0.119803272,0.17217046,Middle East and Northern Africa
2022,Hungary,5.323999882,1.286011934,1.343133092,0.687763453,0.175863519,0.036636937,0.078401662,Central and Eastern Europe
2022,Jamaica,5.31099987,0.925579309,1.368218064,0.641022384,0.474307239,0.055267781,0.233818337,Latin America and Caribbean
2022,Croatia,5.293000221,1.222556233,0.967983007,0.701288521,0.255772293,0.04310311,0.24800297600000001,Central and Eastern Europe
2022,Kosovo,5.278999805,0.951484382,1.137853503,0.54145205,0.260287941,0.057471618,0.319931448,Central and Eastern Europe
2022,China,5.272999763,1.081165791,1.160837412,0.741415501,0.472787708,0.022794275,0.028806841,Eastern Asia
2022,Pakistan,5.269000053,0.726883531,0.67269069,0.402047783,0.235215262,0.124348067,0.315446019,Southern Asia
2022,Indonesia,5.262000084,0.99553859200000006,1.274444699,0.492345721,0.443323463,0.015317135,0.611704588,Southeastern Asia
2022,Venezuela,5.25,1.128431201,1.431337595,0.617144227,0.153997123,0.064491123,0.06501963,Latin America and Caribbean
2022,Montenegro,5.236999989,1.121129036,1.238376498,0.667464674,0.194989055,0.088174194,0.197911024,Central and Eastern Europe
2022,Morocco,5.235000134,0.878114581,0.774864435,0.597710669,0.408158332,0.087763183,0.032209955,Middle East and Northern Africa
2022,Azerbaijan,5.234000206,1.153601766,1.152400255,0.540775776,0.398155838,0.180987507,0.04526934,Central and Eastern Europe
2022,Dominican Republic,5.230000019,1.079373837,1.402416706,0.574873745,0.552589834,0.113945253,0.18696785,Latin America and Caribbean
2022,Greece,5.227000237,1.289487481,1.239414573,0.810198903,0.095731251,0.043289777,0,Western Europe
2022,Lebanon,5.224999905,1.074987531,1.129624248,0.735081077,0.288515985,0.03751383,0.264450759,Middle East and Northern Africa
2022,Portugal,5.195000172,1.315175295,1.367043018,0.795843542,0.4984653,0.015869452,0.095102713,Western Europe
2022,Bosnia and Herzegovina,5.18200016,0.982409418,1.069335938,0.705186307,0.204403177,0,0.328867495,Central and Eastern Europe
2022,Honduras,5.181000233,0.730573118,1.143944979,0.58256948,0.34807986,0.073345453,0.236188874,Latin America and Caribbean
2022,Macedonia,5.175000191,1.064577937,1.207893014,0.644948184,0.325905979,0.060277794,0.253760964,Central and Eastern Europe
2022,Somalia,5.151000023,0.022643184,0.721151352,0.113989137,0.602126956,0.282410324,0.291631311,Sub-Saharan Africa
2022,Vietnam,5.073999882,0.788547575,1.277491331,0.652168989,0.571055591,0.087633237,0.234968051,Southeastern Asia
2022,Nigeria,5.073999882,0.783756256,1.215770483,0.05691573,0.394952565,0.026121566,0.230947196,Sub-Saharan Africa
2022,Tajikistan,5.040999889,0.524713635,1.271463275,0.529235125,0.471566707,0.146377146,0.248997644,Central and Eastern Europe
2022,Bhutan,5.011000156,0.885416389,1.340126514,0.495879292,0.501537681,0.17338039,0.474054545,Southern Asia
2022,Kyrgyzstan,5.004000187,0.596220076,1.394238591,0.553457797,0.454943389,0.039439179,0.428580374,Central and Eastern Europe
2022,Nepal,4.961999893,0.479820192,1.179283261,0.504130781,0.440305948,0.072975546,0.394096166,Southern Asia
2022,Mongolia,4.954999924,1.027235866,1.493011236,0.557783484,0.394143969,0.032902289,0.33846423,Eastern Asia
2022,South Africa,4.828999996,1.054698706,1.384788632,0.18708007,0.479246736,0.072509497,0.13936238,Sub-Saharan Africa
2022,Tunisia,4.804999828,1.007265806,0.86835146,0.613212049,0.28968069,0.086723149,0.049693357,Middle East and Northern Africa
2022,Palestinian Territories,4.775000095,0.716249228,1.155647159,0.565666974,0.254711062,0.089282602,0.114173174,Middle East and Northern Africa
2022,Egypt,4.735000134,0.989701807,0.997471392,0.520187259,0.282110155,0.114381365,0.128631443,Middle East and Northern Africa
2022,Bulgaria,4.714000225,1.161459088,1.434379458,0.70821768,0.289231718,0.011051531,0.113177694,Central and Eastern Europe
2022,Sierra Leone,4.709000111,0.368420929,0.984136045,0.005564754,0.318697691,0.071095176,0.293040901,Sub-Saharan Africa
2022,Cameroon,4.695000172,0.564305365,0.946018219,0.132892117,0.430388749,0.051306631,0.236298457,Sub-Saharan Africa
2022,Iran,4.691999912,1.156873107,0.711551249,0.639333189,0.249322608,0.048761073,0.387242913,Middle East and Northern Africa
2022,Albania,4.644000053,0.996192753,0.803685248,0.731159747,0.381498635,0.039864216,0.201312944,Central and Eastern Europe
2022,Bangladesh,4.607999802,0.586682975,0.735131741,0.533241034,0.478356659,0.123717859,0.172255352,Southern Asia
2022,Namibia,4.573999882,0.964434326,1.098470807,0.338611811,0.520303547,0.093146972,0.077133745,Sub-Saharan Africa
2022,Kenya,4.552999973,0.560479462,1.067950726,0.30998835,0.452763766,0.064641319,0.444860309,Sub-Saharan Africa
2022,Mozambique,4.550000191,0.23430565,0.870701015,0.106654435,0.480791092,0.179436386,0.322228104,Sub-Saharan Africa
2022,Myanmar,4.545000076,0.36711055,1.123235941,0.397522569,0.514492035,0.188816205,0.838075161,Southeastern Asia
2022,Senegal,4.534999847,0.479309022,1.179691911,0.409362853,0.377922267,0.115460448,0.183468893,Sub-Saharan Africa
2022,Zambia,4.513999939,0.636406779,1.003187299,0.257835895,0.461603492,0.07821355,0.249580145,Sub-Saharan Africa
2022,Iraq,4.497000217,1.102710485,0.978613198,0.50118047,0.288555533,0.107215755,0.199637264,Middle East and Northern Africa
2022,Gabon,4.465000153,1.198210239,1.155620217,0.356578588,0.312328577,0.076046787,0.043785378,Sub-Saharan Africa
2022,Ethiopia,4.4600000380000004,0.339233845,0.864669204,0.353409708,0.408842742,0.165455714,0.31265074,Sub-Saharan Africa
2022,Sri Lanka,4.440000057,1.009850144,1.259976387,0.625130832,0.561213255,0.073653966,0.490863562,Southern Asia
2022,Armenia,4.375999928,0.900596738,1.007483721,0.637524426,0.198303267,0.026674422,0.083488092,Central and Eastern Europe
2022,India,4.315000057,0.792221248,0.754372597,0.455427617,0.469987005,0.092226885,0.231538489,Southern Asia
2022,Mauritania,4.291999817,0.648457289,1.27203083,0.28534928,0.096098043,0.136957005,0.201870024,Sub-Saharan Africa
2022,Congo (Brazzaville),4.290999889,0.808964252,0.832044363,0.289957434,0.435025871,0.079618134,0.120852128,Sub-Saharan Africa
2022,Georgia,4.285999775,0.950612664,0.570614934,0.649546981,0.309410036,0.251666635,0.054008815,Central and Eastern Europe
2022,Congo (Kinshasa),4.28000021,0.092102349,1.229023457,0.191407025,0.235961348,0.060241356,0.246455833,Sub-Saharan Africa
2022,Mali,4.190000057,0.476180494,1.281473398,0.169365674,0.306613743,0.104970247,0.183354199,Sub-Saharan Africa
2022,Ivory Coast,4.179999828,0.603048921,0.90478003,0.04864217,0.447706193,0.130061775,0.20123747,Sub-Saharan Africa
2022,Cambodia,4.168000221,0.601765096,1.006238341,0.429783404,0.633375823,0.068105951,0.385922968,Southeastern Asia
2022,Sudan,4.138999939,0.659516692,1.21400857,0.290920824,0.014995855,0.08984752,0.182317451,Sub-Saharan Africa
2022,Ghana,4.1199998859999996,0.667224824,0.873664737,0.295637727,0.423026294,0.02533637,0.256923944,Sub-Saharan Africa
2022,Ukraine,4.096000195,0.894651949,1.394537568,0.575903952,0.122974776,0.023029471,0.270061463,Central and Eastern Europe
2022,Uganda,4.080999851,0.381430715,1.129827738,0.217632607,0.443185955,0.057069719,0.325766057,Sub-Saharan Africa
2022,Burkina Faso,4.032000065,0.350227714,1.043280005,0.215844259,0.324367851,0.120328106,0.250864685,Sub-Saharan Africa
2022,Niger,4.027999878,0.161925331,0.993025005,0.268505007,0.363658696,0.138572946,0.228673846,Sub-Saharan Africa
2022,Malawi,3.970000029,0.233442038,0.512568831,0.315089583,0.466914654,0.072711654,0.28717047,Sub-Saharan Africa
2022,Chad,3.936000109,0.438012987,0.953855872,0.041134715,0.162342027,0.053581882,0.21611385,Sub-Saharan Africa
2022,Zimbabwe,3.875,0.375846535,1.083095908,0.196763754,0.336384207,0.095375381,0.189143494,Sub-Saharan Africa
2022,Lesotho,3.808000088,0.521021247,1.190095186,0,0.390661299,0.11909464,0.157497272,Sub-Saharan Africa
2022,Angola,3.795000076,0.85842818,1.10441196,0.049868666,0,0.069720335,0.09792649,Sub-Saharan Africa
2022,Afghanistan,3.79399991,0.401477218,0.581543326,0.180746779,0.10617952,0.06115783,0.311870933,Southern Asia
2022,Botswana,3.766000032,1.122094154,1.221554995,0.341755509,0.505196333,0.098583199,0.099348448,Sub-Saharan Africa
2022,Benin,3.657000065,0.431085408,0.435299844,0.209930211,0.425962776,0.060929015,0.207948461,Sub-Saharan Africa
2022,Madagascar,3.644000053,0.305808693,0.913020372,0.375223309,0.189196765,0.067231975,0.20873253,Sub-Saharan Africa
2022,Haiti,3.602999926,0.368610263,0.640449822,0.27732113,0.030369857,0.09987215,0.489203781,Latin America and Caribbean
2022,Yemen,3.592999935,0.591683447,0.93538224699999994,0.310080916,0.249463722,0.056767423,0.104125209,Middle East and Northern Africa
2022,South Sudan,3.59100008,0.397248626,0.601323128,0.163486004,0.147062436,0.116793513,0.285670817,Sub-Saharan Africa
2022,Liberia,3.532999992,0.119041793,0.872117937,0.229918197,0.332881182,0.038948249,0.266549885,Sub-Saharan Africa
2022,Guinea,3.506999969,0.24454993,0.791244686,0.194129139,0.348587513,0.110937618,0.264815092,Sub-Saharan Africa
2022,Togo,3.494999886,0.305444717,0.43188253,0.247105569,0.380426139,0.095665015,0.196896151,Sub-Saharan Africa
2022,Rwanda,3.470999956,0.368745893,0.945707023,0.326424807,0.581843853,0.455220014,0.252756029,Sub-Saharan Africa
2022,Syria,3.461999893,0.777153134,0.396102607,0.500533342,0.081539445,0.151347131,0.493663728,Middle East and Northern Africa
2022,Tanzania,3.348999977,0.511135876,1.041989803,0.364509284,0.390017778,0.066035107,0.354256362,Sub-Saharan Africa
2022,Burundi,2.904999971,0.091622569,0.629793584,0.151610792,0.059900753,0.084147945,0.204435185,Sub-Saharan Africa
2022,Central African Republic,2.693000078,0,0,0.018772686,0.270842046,0.056565076,0.280876487,Sub-Saharan Africa
2023,Finland,7.632,1.305,1.592,0.874,0.681,0.393,0.202,Western Europe
2023,Norway,7.594,1.456,1.582,0.861,0.686,0.34,0.286,Western Europe
2023,Denmark,7.555,1.351,1.59,0.868,0.683,0.408,0.284,Western Europe
2023,Iceland,7.495,1.343,1.644,0.914,0.677,0.138,0.353,Western Europe
2023,Switzerland,7.487,1.42,1.549,0.927,0.66,0.357,0.256,Western Europe
2023,Netherlands,7.441,1.361,1.488,0.878,0.638,0.295,0.333,Western Europe
2023,Canada,7.328,1.33,1.532,0.896,0.653,0.291,0.321,North America
2023,New Zealand,7.324,1.268,1.601,0.876,0.669,0.389,0.365,Australia and New Zealand
2023,Sweden,7.314,1.355,1.501,0.913,0.659,0.383,0.285,Western Europe
2023,Australia,7.272,1.34,1.573,0.91,0.647,0.302,0.361,Australia and New Zealand
2023,United Kingdom,7.19,1.244,1.433,0.888,0.464,0.082,0.262,Western Europe
2023,Austria,7.139,1.341,1.504,0.891,0.617,0.224,0.242,Western Europe
2023,Costa Rica,7.072,1.01,1.459,0.817,0.632,0.101,0.143,Latin America and Caribbean
2023,Ireland,6.977,1.448,1.583,0.876,0.614,0.306,0.307,Western Europe
2023,Germany,6.965,1.34,1.474,0.861,0.586,0.28,0.273,Western Europe
2023,Belgium,6.927,1.324,1.483,0.894,0.583,0.24,0.188,Western Europe
2023,Luxembourg,6.91,1.576,1.52,0.896,0.632,0.321,0.196,Western Europe
2023,United States,6.886,1.398,1.471,0.819,0.547,0.133,0.291,North America
